result_file, MAE, MAPE, Weighted_MAE, remarks
../data/result/result_7aa63dcf-66f6-4758-b290-5680318bfc29.json,28.336734693877553,42.86948750972378,48.53285893679364
../data/result/result_7aa63dcf-66f6-4758-b290-5680318bfc29.json,27.797752808988765,45.73723112677467,52.38147901399067, removed water
../data/result/result_bf71e825-bbae-4e17-a0f4-6d96783d6708.json,27.183673469387756,39.514864581807615,47.64315613227292
../data/result/result_bf71e825-bbae-4e17-a0f4-6d96783d6708.json,26.95505617977528,42.25064185717874,52.291672218520986, removed water
../data/result/result_44059e43-2ff8-4b88-82d4-007304749c70.json,27.79,42.25924791903017,47.44362594638838
../data/result/result_44059e43-2ff8-4b88-82d4-007304749c70.json,27.626373626373628,45.20632074917339,51.90793733005309, removed water
../data/result/result_f30dc7ae-fb4f-4488-8936-dc76e122bf9f.json,26.923076923076923,45.57194540510416,50.766800466140104, role and removed water
../data/result/result_52a9cff1-1b49-43b9-aa8a-baf2e1016fc9.json,26.615384615384617,46.55766319340138,50.042470542535284, cot and removed water
../data/result/result_a97df4c7-2866-4a9f-b673-45bc2488da6e.json,29.46153846153846,49.7620419864473,58.417065907030945, more examples and removed water
../data/result/result_d2d43d7d-ea5e-4821-8ce9-b5090f7358f7.json,29.13186813186813,50.196668213337446,57.92645345073158, said to avoid assumptions about standard portion size and removed water
../data/result/result_cc37a6b3-b8f6-4e62-b208-e65539a8f94e.json,33.6,62.42402921269281,63.41853823185772, with reasoning
../data/result/result_d27c6de6-cb64-4f00-9ecd-b3cfaf25deee.json,30.16138497652582,52.603283902154566,52.094286449389394, on the whole dataset removed water and prompt cot
../data/result/result_d27c6de6-cb64-4f00-9ecd-b3cfaf25deee.json,30.16138497652582,52.726765789248816,38.772902456664255, treats all dishes equally
../data/result/result_bc3b5069-6b39-4789-984e-fcbffa97a2ae.json,29.15730337078652,48.2158508974314,59.596934548467274, zero shot cot with reasoning
../data/result/result_92a5c004-0f1f-4b69-b735-79e927931785.json,29.544444444444444,43.21765309491026,60.88486623186477, zero shot cot without reasoning 
../data/result/result_3282d95c-8a1b-44f5-ad39-7057019c2264.json,33.967032967032964,65.88419715688958,63.12456299365532, few shots cot with reasoning 
../data/result/result_17ab87b1-5fab-438e-8325-712a0adf425a.json,32.59340659340659,62.47445730541978,57.01204195260909, few shots cot with reasoning and not include container  
../data/result/result_d4b786e8-4bc7-4547-a99c-b55a82438a9f.json,31.54945054945055,61.02127718063793,55.5140489447106
